Company,Date,total_score,env_score,soc_score,gov_score,orga_score,policy_score,practice_score,practice_self_score,practice_ext_score,practice_cert_score,sust_policy_score,landbank_score,cert_standards_score,def_biodiv_score,hcv_hcs_score,soils_fire_score,water_chemicals_score,community_land_labour_score,smallholders_suppliers_score,gov_grievance_score,Parent company,Subsidiaries,Bloomberg ticker,Thomson Reuters ticker,Sedol,RSPO Member,Location,Sustainability Report,SR Year
Bois et Sciages de l'Ogooué (BSO),Aug-22,1,1.39,1.62,0,2.78,0,1.14,0,1.14,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,"Gabon (Moyen-Ogooué, Estuaire, Woleu-Ntem, Ogooué-Ivindo)",,
Bois et Sciages de l'Ogooué (BSO),Jun-21,1,1.35,1.7,0,2.5,0,1.27,0,1.27,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,"Gabon (Moyen-Ogooué, Estuaire, Woleu-Ntem, Ogooué-Ivindo)",,
Bois et Sciages de l'Ogooué (BSO),Jul-20,0.6,0.78,0.97,0,2.5,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,"Gabon (Moyen-Ogooué, Estuaire, Woleu-Ntem, Ogooué-Ivindo)",,
Bois et Sciages de l'Ogooué (BSO),Jul-19,0.8,1.04,1.2,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,"Gabon (Moyen-Ogooué, Estuaire, Woleu-Ntem, Ogooué-Ivindo)",,
Bornion Timber Sdn Bhd (BTSB),Aug-23,26.1,28.77,27.05,19.48,20,12.2,41.21,5.04,8.17,28,0,43.2,26.8,34.9,15.6,32.4,30.6,25.3,0,0,,,Private company,Private company,,,Malaysia (Sabah),,
Bornion Timber Sdn Bhd (BTSB),Aug-22,25,28.71,25.27,13.43,17.31,12.2,40.17,6.96,5.21,28,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,Malaysia (Sabah),,
Bracell,Aug-23,60.3,55.79,63.27,67.76,71.21,60.53,53.81,13.14,25.85,14.83,87.5,62.5,33.3,51,36.4,72.2,45.7,67.4,75,78.6,RGE Group,"Bracell SP Cellulose Ltda, Bracell Bahia Specialty Cellulose SA, Bracell Bahia Florestal Ltda, Copper Florestal, Lwarcel Celulose",Private company,Private company,,,Brazil (São Paulo and Bahia),https://www.bracell.com/en/sustainability/sustainability-reports/,2022
Bracell,Aug-22,54.8,49.79,59.02,59.87,62.5,54,51.69,16.53,20.34,14.83,-,-,-,-,-,-,-,-,-,-,RGE Group,"Bracell SP Cellulose Ltda, Bracell Bahia Specialty Cellulose SA, Bracell Bahia Florestal Ltda, Copper Florestal, Lwarcel Celulose",Private company,Private company,,,Brazil (São Paulo and Bahia),https://www.bracell.com/en/sustainability/sustainability-reports/,2022
Bracell,Jun-21,58.4,53.22,60.13,54.25,58.33,58.22,58.55,16.42,26.36,15.76,-,-,-,-,-,-,-,-,-,-,RGE Group,"Bracell SP Cellulose Ltda, Bracell Bahia Specialty Cellulose SA, Bracell Bahia Florestal Ltda, Copper Florestal, Lwarcel Celulose",Private company,Private company,,,Brazil (São Paulo and Bahia),https://www.bracell.com/en/sustainability/sustainability-reports/,2022
Bracell,Jul-20,55,50.39,58.24,49.38,66.67,56.16,47.17,30.05,4.55,12.58,-,-,-,-,-,-,-,-,-,-,RGE Group,"Bracell SP Cellulose Ltda, Bracell Bahia Specialty Cellulose SA, Bracell Bahia Florestal Ltda, Copper Florestal, Lwarcel Celulose",Private company,Private company,,,Brazil (São Paulo and Bahia),https://www.bracell.com/en/sustainability/sustainability-reports/,2022
Bracell,Jul-19,54.3,53.49,51.95,38.89,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,RGE Group,"Bracell SP Cellulose Ltda, Bracell Bahia Specialty Cellulose SA, Bracell Bahia Florestal Ltda, Copper Florestal, Lwarcel Celulose",Private company,Private company,,,Brazil (São Paulo and Bahia),https://www.bracell.com/en/sustainability/sustainability-reports/,2022
Bracell,Jul-18,55,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,RGE Group,"Bracell SP Cellulose Ltda, Bracell Bahia Specialty Cellulose SA, Bracell Bahia Florestal Ltda, Copper Florestal, Lwarcel Celulose",Private company,Private company,,,Brazil (São Paulo and Bahia),https://www.bracell.com/en/sustainability/sustainability-reports/,2022
Cameroon United Forests,Aug-23,9.3,10.32,13.47,16.69,13.64,10.27,5.87,0.78,5.09,0,17.5,28.2,5.6,0,19,5,0,6.4,6.3,8.3,,Camtrans,Private company,Private company,,,Cameroon (South Cameroon),,
Cameroon United Forests,Aug-22,9,10.31,12.64,17.31,14.06,8.33,7.09,0.78,5.11,0.78,-,-,-,-,-,-,-,-,-,-,,Camtrans,Private company,Private company,,,Cameroon (South Cameroon),,
Cameroon United Forests,Jun-21,8.7,9.9,12.06,15.4,12.5,8.57,6.85,1.64,5.21,0,-,-,-,-,-,-,-,-,-,-,,Camtrans,Private company,Private company,,,Cameroon (South Cameroon),,
Cameroon United Forests,Jul-20,8.1,8.37,10.98,10.28,13.33,7.86,5.63,3.54,1.25,0.83,-,-,-,-,-,-,-,-,-,-,,Camtrans,Private company,Private company,,,Cameroon (South Cameroon),,
Cameroon United Forests,Jul-19,18,19.38,22.08,18.42,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,Camtrans,Private company,Private company,,,Cameroon (South Cameroon),,
Cameroon United Forests,Jul-18,21.9,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,Camtrans,Private company,Private company,,,Cameroon (South Cameroon),,
Celulose Irani SA,Aug-23,53.1,49.06,54.52,55.77,57.69,46.84,58.06,8.87,17.74,31.45,62.5,46.9,55.6,41.4,18.2,46.7,70.7,68.2,34.4,57.1,"Irani Participações S.A, Habitasul Desenvolvimentos Imobiliários S.A., Companhia Habitasul de Participações",Habitasul Florestal S.A.,Private company,Private company,,,"Brazil ( Vargem Bonita (SC), Indaiatuba (SP), Santa Luzia (MG) and Balneário Pinhal (RS))",https://irani.com.br/wp-content/uploads/2022/05/Relato_Integrado_Irani_2021_EN.pdf,2021
Celulose Irani SA,Aug-22,51.4,47.12,54.37,53.29,56.58,46.15,54.92,6.56,16.8,31.56,-,-,-,-,-,-,-,-,-,-,"Irani Participações S.A, Habitasul Desenvolvimentos Imobiliários S.A., Companhia Habitasul de Participações",Habitasul Florestal S.A.,Private company,Private company,,,"Brazil ( Vargem Bonita (SC), Indaiatuba (SP), Santa Luzia (MG) and Balneário Pinhal (RS))",https://irani.com.br/wp-content/uploads/2022/05/Relato_Integrado_Irani_2021_EN.pdf,2021
Celulose Irani SA,Jun-21,52.9,48.02,57.25,50.66,51.32,53.29,53.51,7.46,15.35,30.7,-,-,-,-,-,-,-,-,-,-,"Irani Participações S.A, Habitasul Desenvolvimentos Imobiliários S.A., Companhia Habitasul de Participações",Habitasul Florestal S.A.,Private company,Private company,,,"Brazil ( Vargem Bonita (SC), Indaiatuba (SP), Santa Luzia (MG) and Balneário Pinhal (RS))",https://irani.com.br/wp-content/uploads/2022/05/Relato_Integrado_Irani_2021_EN.pdf,2021
Celulose Irani SA,Jul-20,52.2,49.2,55.5,46.71,51.32,50.66,54.91,8.93,19.64,26.34,-,-,-,-,-,-,-,-,-,-,"Irani Participações S.A, Habitasul Desenvolvimentos Imobiliários S.A., Companhia Habitasul de Participações",Habitasul Florestal S.A.,Private company,Private company,,,"Brazil ( Vargem Bonita (SC), Indaiatuba (SP), Santa Luzia (MG) and Balneário Pinhal (RS))",https://irani.com.br/wp-content/uploads/2022/05/Relato_Integrado_Irani_2021_EN.pdf,2021
China Forestry Group Corporation,Aug-23,12.9,9.85,15.51,16.67,13.1,17.72,6.75,3.97,0,2.78,16.7,13,0,15.4,9.1,8.7,2.1,25,6.3,14.3,State Forestry Operation,"Zhonglin Group Leizhou Forestry Bureau Co., Ltd., China Forest Products Group Co., Ltd., Chongqing Forestry Investment and Development Co., Ltd., China National Forest Products Industry Co., China Forestry Products Group Co., Ltd.",Private company,Private company,,,Global,https://book.yunzhan365.com/dpol/ctwe/mobile/index.html,2021
China Forestry Group Corporation,Aug-22,13.5,10,15.89,15.38,14.63,17.95,7.14,4.37,0,2.78,-,-,-,-,-,-,-,-,-,-,State Forestry Operation,"Zhonglin Group Leizhou Forestry Bureau Co., Ltd., China Forest Products Group Co., Ltd., Chongqing Forestry Investment and Development Co., Ltd., China National Forest Products Industry Co., China Forestry Products Group Co., Ltd.",Private company,Private company,,,Global,https://book.yunzhan365.com/dpol/ctwe/mobile/index.html,2021
China Forestry Group Corporation,Jun-21,15.5,11.83,17.48,13.51,15.38,25.66,2.54,2.54,0,0,-,-,-,-,-,-,-,-,-,-,State Forestry Operation,"Zhonglin Group Leizhou Forestry Bureau Co., Ltd., China Forest Products Group Co., Ltd., Chongqing Forestry Investment and Development Co., Ltd., China National Forest Products Industry Co., China Forestry Products Group Co., Ltd.",Private company,Private company,,,Global,https://book.yunzhan365.com/dpol/ctwe/mobile/index.html,2021
China Forestry Group Corporation,Jul-20,16.3,13.27,18.45,14.86,17.95,25,3.88,1.72,0,2.16,-,-,-,-,-,-,-,-,-,-,State Forestry Operation,"Zhonglin Group Leizhou Forestry Bureau Co., Ltd., China Forest Products Group Co., Ltd., Chongqing Forestry Investment and Development Co., Ltd., China National Forest Products Industry Co., China Forestry Products Group Co., Ltd.",Private company,Private company,,,Global,https://book.yunzhan365.com/dpol/ctwe/mobile/index.html,2021
China Forestry Group Corporation,Jul-19,9.5,6.25,12.05,5.41,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,State Forestry Operation,"Zhonglin Group Leizhou Forestry Bureau Co., Ltd., China Forest Products Group Co., Ltd., Chongqing Forestry Investment and Development Co., Ltd., China National Forest Products Industry Co., China Forestry Products Group Co., Ltd.",Private company,Private company,,,Global,https://book.yunzhan365.com/dpol/ctwe/mobile/index.html,2021
Cikel Group,Aug-23,4.2,3.1,4.86,0,0,8.86,1.19,0,1.19,0,6.3,0,0,9.6,9.1,0,0,9.5,0,0,,,Private company,Private company,,,Brazil,https://database.globalreporting.org/reports/2461/download-report-pdf/,2001
Cikel Group,Aug-22,4,2.78,4.91,0,0,8.33,1.19,0,1.19,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,Brazil,https://database.globalreporting.org/reports/2461/download-report-pdf/,2001
Cikel Group,Jun-21,21.1,18.75,19.55,10.9,2.7,26.35,26.39,0,1.39,25,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,Brazil,https://database.globalreporting.org/reports/2461/download-report-pdf/,2001
Cikel Group,Jul-20,15.6,12.39,15.75,6.76,10,27.7,2.36,0.94,1.42,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,Brazil,https://database.globalreporting.org/reports/2461/download-report-pdf/,2001
Cikel Group,Jul-19,15.7,12.78,16.67,5.41,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,Brazil,https://database.globalreporting.org/reports/2461/download-report-pdf/,2001
Cikel Group,Jul-18,19.1,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,Brazil,https://database.globalreporting.org/reports/2461/download-report-pdf/,2001
Cikel Group,Nov-17,36.1,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,Brazil,https://database.globalreporting.org/reports/2461/download-report-pdf/,2001
Compagnie Dan Gabon (CDG),Aug-23,0.5,0.71,0.88,0,2.38,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,,,Private company,Private company,,,"Gabon (Woleu-Ntem, Estuaire, Ogooué-Ivindo)",,
Compagnie Dan Gabon (CDG),Aug-22,0.5,0.72,0.89,0,2.44,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,"Gabon (Woleu-Ntem, Estuaire, Ogooué-Ivindo)",,
Compagnie Dan Gabon (CDG),Jun-21,0.6,0.76,0.96,0,2.44,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,"Gabon (Woleu-Ntem, Estuaire, Ogooué-Ivindo)",,
Compagnie Dan Gabon (CDG),Jul-20,0.6,0.77,0.96,0,2.44,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,"Gabon (Woleu-Ntem, Estuaire, Ogooué-Ivindo)",,
Compagnie Dan Gabon (CDG),Jul-19,0.8,1.04,1.2,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,"Gabon (Woleu-Ntem, Estuaire, Ogooué-Ivindo)",,
Compagnie des Bois du Gabon (CBG),Aug-23,70.1,74.34,73.91,47.41,78.85,82.43,57.41,12.04,11.57,33.8,66.7,73.4,100,85,50,60,84.6,72.6,0,25,,,Private company,Private company,,,"Gabon (Ogooué-Maritime, Nyanga, Ngounié)",https://cdn.website-editor.net/s/7b672694d0e642a28c4eb078a071e391/files/uploaded/CBG-Sustainability-Report-2022-EN-13.pdf?Expires=1689372013&Signature=EHo4bOSQZ8nOmERAO4jiosm577r5QADBQ0sLyqySJY-ZcA9gTZh-LTXeJAvsPma82bS7RUT4VfQw9uDc67-gZnm71zc3FSIa26-FDjrrL7S9zOUcyzRptBxMfPiiYBPUub14Wb0FLFKCJDLTbPD-T13QtNlhQ5PtIvO2~2wvkf7fHBaeCDoI9Z71PtPzkqzwDlnetpNESWksowcFn9-QwGb0zFYd7BBi82fMtqxDFaCdR7at9mNp4u-XghDJ019h~CQpAplHmhv~b1Jia8KVRoKJY7nJm7lVAkjp3rqI9we4~TjI-CEkQDa0T3Cx-f7EN105KL0a-AYFOaw-kAiynw__&Key-Pair-Id=K2NXBXLF010TJW,2022
Compagnie des Bois du Gabon (CBG),Aug-22,68.3,73.33,72.39,42.24,77.08,79.73,56.48,9.72,11.11,35.65,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,"Gabon (Ogooué-Maritime, Nyanga, Ngounié)",https://cdn.website-editor.net/s/7b672694d0e642a28c4eb078a071e391/files/uploaded/CBG-Sustainability-Report-2022-EN-13.pdf?Expires=1689372013&Signature=EHo4bOSQZ8nOmERAO4jiosm577r5QADBQ0sLyqySJY-ZcA9gTZh-LTXeJAvsPma82bS7RUT4VfQw9uDc67-gZnm71zc3FSIa26-FDjrrL7S9zOUcyzRptBxMfPiiYBPUub14Wb0FLFKCJDLTbPD-T13QtNlhQ5PtIvO2~2wvkf7fHBaeCDoI9Z71PtPzkqzwDlnetpNESWksowcFn9-QwGb0zFYd7BBi82fMtqxDFaCdR7at9mNp4u-XghDJ019h~CQpAplHmhv~b1Jia8KVRoKJY7nJm7lVAkjp3rqI9we4~TjI-CEkQDa0T3Cx-f7EN105KL0a-AYFOaw-kAiynw__&Key-Pair-Id=K2NXBXLF010TJW,2022
Compagnie des Bois du Gabon (CBG),Jun-21,71.6,77.5,73.75,59.52,70.83,80.56,64.53,10.47,11.63,42.44,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,"Gabon (Ogooué-Maritime, Nyanga, Ngounié)",https://cdn.website-editor.net/s/7b672694d0e642a28c4eb078a071e391/files/uploaded/CBG-Sustainability-Report-2022-EN-13.pdf?Expires=1689372013&Signature=EHo4bOSQZ8nOmERAO4jiosm577r5QADBQ0sLyqySJY-ZcA9gTZh-LTXeJAvsPma82bS7RUT4VfQw9uDc67-gZnm71zc3FSIa26-FDjrrL7S9zOUcyzRptBxMfPiiYBPUub14Wb0FLFKCJDLTbPD-T13QtNlhQ5PtIvO2~2wvkf7fHBaeCDoI9Z71PtPzkqzwDlnetpNESWksowcFn9-QwGb0zFYd7BBi82fMtqxDFaCdR7at9mNp4u-XghDJ019h~CQpAplHmhv~b1Jia8KVRoKJY7nJm7lVAkjp3rqI9we4~TjI-CEkQDa0T3Cx-f7EN105KL0a-AYFOaw-kAiynw__&Key-Pair-Id=K2NXBXLF010TJW,2022
Compagnie des Bois du Gabon (CBG),Jul-20,73.3,78.62,77.08,59.52,75,81.94,64.88,11.9,20.83,32.14,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,"Gabon (Ogooué-Maritime, Nyanga, Ngounié)",https://cdn.website-editor.net/s/7b672694d0e642a28c4eb078a071e391/files/uploaded/CBG-Sustainability-Report-2022-EN-13.pdf?Expires=1689372013&Signature=EHo4bOSQZ8nOmERAO4jiosm577r5QADBQ0sLyqySJY-ZcA9gTZh-LTXeJAvsPma82bS7RUT4VfQw9uDc67-gZnm71zc3FSIa26-FDjrrL7S9zOUcyzRptBxMfPiiYBPUub14Wb0FLFKCJDLTbPD-T13QtNlhQ5PtIvO2~2wvkf7fHBaeCDoI9Z71PtPzkqzwDlnetpNESWksowcFn9-QwGb0zFYd7BBi82fMtqxDFaCdR7at9mNp4u-XghDJ019h~CQpAplHmhv~b1Jia8KVRoKJY7nJm7lVAkjp3rqI9we4~TjI-CEkQDa0T3Cx-f7EN105KL0a-AYFOaw-kAiynw__&Key-Pair-Id=K2NXBXLF010TJW,2022
Compagnie des Bois du Gabon (CBG),Jul-19,67.5,74.53,79.79,44.44,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,"Gabon (Ogooué-Maritime, Nyanga, Ngounié)",https://cdn.website-editor.net/s/7b672694d0e642a28c4eb078a071e391/files/uploaded/CBG-Sustainability-Report-2022-EN-13.pdf?Expires=1689372013&Signature=EHo4bOSQZ8nOmERAO4jiosm577r5QADBQ0sLyqySJY-ZcA9gTZh-LTXeJAvsPma82bS7RUT4VfQw9uDc67-gZnm71zc3FSIa26-FDjrrL7S9zOUcyzRptBxMfPiiYBPUub14Wb0FLFKCJDLTbPD-T13QtNlhQ5PtIvO2~2wvkf7fHBaeCDoI9Z71PtPzkqzwDlnetpNESWksowcFn9-QwGb0zFYd7BBi82fMtqxDFaCdR7at9mNp4u-XghDJ019h~CQpAplHmhv~b1Jia8KVRoKJY7nJm7lVAkjp3rqI9we4~TjI-CEkQDa0T3Cx-f7EN105KL0a-AYFOaw-kAiynw__&Key-Pair-Id=K2NXBXLF010TJW,2022
Compagnie des Bois du Gabon (CBG),Jul-18,56.1,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,"Gabon (Ogooué-Maritime, Nyanga, Ngounié)",https://cdn.website-editor.net/s/7b672694d0e642a28c4eb078a071e391/files/uploaded/CBG-Sustainability-Report-2022-EN-13.pdf?Expires=1689372013&Signature=EHo4bOSQZ8nOmERAO4jiosm577r5QADBQ0sLyqySJY-ZcA9gTZh-LTXeJAvsPma82bS7RUT4VfQw9uDc67-gZnm71zc3FSIa26-FDjrrL7S9zOUcyzRptBxMfPiiYBPUub14Wb0FLFKCJDLTbPD-T13QtNlhQ5PtIvO2~2wvkf7fHBaeCDoI9Z71PtPzkqzwDlnetpNESWksowcFn9-QwGb0zFYd7BBi82fMtqxDFaCdR7at9mNp4u-XghDJ019h~CQpAplHmhv~b1Jia8KVRoKJY7nJm7lVAkjp3rqI9we4~TjI-CEkQDa0T3Cx-f7EN105KL0a-AYFOaw-kAiynw__&Key-Pair-Id=K2NXBXLF010TJW,2022
Corà Domenico & Figli,Aug-23,7.6,5.42,10.48,6.38,2.86,13.01,3.91,0,1.56,2.34,8.3,8,0,8,11.1,0,0,15.4,6.3,5.6,,"Lipa-Drvo, Mico Legnami",Private company,Private company,,,Gabon,,
Corà Domenico & Figli,Aug-22,9,6.78,11.78,6.38,4.41,16.67,2.73,0,1.56,1.17,-,-,-,-,-,-,-,-,-,-,,"Lipa-Drvo, Mico Legnami",Private company,Private company,,,Gabon,,
Corà Domenico & Figli,Jun-21,12.8,9.43,17.78,6.94,6.9,23.19,1.96,0,1.96,0,-,-,-,-,-,-,-,-,-,-,,"Lipa-Drvo, Mico Legnami",Private company,Private company,,,Gabon,,
Corà Domenico & Figli,Jul-20,13.3,9.62,18.33,6.94,6.9,23.91,2.04,0,2.04,0,-,-,-,-,-,-,-,-,-,-,,"Lipa-Drvo, Mico Legnami",Private company,Private company,,,Gabon,,
Corà Domenico & Figli,Jul-19,11.7,5.92,13.89,4.05,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,"Lipa-Drvo, Mico Legnami",Private company,Private company,,,Gabon,,
Corà Domenico & Figli,Jul-18,12.1,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,"Lipa-Drvo, Mico Legnami",Private company,Private company,,,Gabon,,
Dejia Group / Yili Timber Group (德嘉木业有限公司 / 立木业有限公司),Aug-23,0.5,0.41,0.58,0.85,1.19,0,0.56,0,0.56,0,0,2.2,0,0,0,0,0,0,0,2.8,,"SICOFOR, Congo Dejia Wood Industry (CDWI)",Private company,Private company,,,Cuvette-Ouest,,
Dejia Group / Yili Timber Group (德嘉木业有限公司 / 立木业有限公司),Aug-22,0.7,0.78,1.03,0.85,2.44,0,0.56,0,0.56,0,-,-,-,-,-,-,-,-,-,-,,"SICOFOR, Congo Dejia Wood Industry (CDWI)",Private company,Private company,,,Cuvette-Ouest,,
Dejia Group / Yili Timber Group (德嘉木业有限公司 / 立木业有限公司),Jun-21,0.6,0.37,0.76,1.23,1.22,0,0.87,0,0.87,0,-,-,-,-,-,-,-,-,-,-,,"SICOFOR, Congo Dejia Wood Industry (CDWI)",Private company,Private company,,,Cuvette-Ouest,,
Dejia Group / Yili Timber Group (德嘉木业有限公司 / 立木业有限公司),Jul-20,0.6,0.38,0.77,1.26,1.22,0,0.89,0.89,0,0,-,-,-,-,-,-,-,-,-,-,,"SICOFOR, Congo Dejia Wood Industry (CDWI)",Private company,Private company,,,Cuvette-Ouest,,
Dejia Group / Yili Timber Group (德嘉木业有限公司 / 立木业有限公司),Jul-19,1.5,1.5,1.7,2.5,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,"SICOFOR, Congo Dejia Wood Industry (CDWI)",Private company,Private company,,,Cuvette-Ouest,,
Dexco (formerly Duratex),Aug-23,71.9,69.58,70.18,70.74,75,68.24,74.94,11.21,31.49,32.25,85.4,70.2,43.1,66.9,52.8,79.1,86.5,74.7,56.3,85.7,"Itaúsa (40%), Grupo Ligna (20%)",Tablemac S.A.,DXCO3 BZ,DXCO3 SA,,,"Brazil (São Paulo, Minas Gerais, Rio Grande do Sul), Colombia (Caldas, Antioquia)",https://api.mziq.com/mzfilemanager/v2/d/91f4a038-dddb-40a9-95b2-7a436386019c/5db402a4-9fc4-9be2-d3c6-931a93bf19fc?origin=2,2022
Dexco (formerly Duratex),Aug-22,75,71.03,73.08,76.26,71.88,75.34,76.55,11.96,30.77,33.83,-,-,-,-,-,-,-,-,-,-,"Itaúsa (40%), Grupo Ligna (20%)",Tablemac S.A.,DXCO3 BZ,DXCO3 SA,,,"Brazil (São Paulo, Minas Gerais, Rio Grande do Sul), Colombia (Caldas, Antioquia)",https://api.mziq.com/mzfilemanager/v2/d/91f4a038-dddb-40a9-95b2-7a436386019c/5db402a4-9fc4-9be2-d3c6-931a93bf19fc?origin=2,2022
Dexco (formerly Duratex),Jun-21,74.3,71.27,78.82,76.14,78.13,68.31,80.47,17.69,34.18,28.59,-,-,-,-,-,-,-,-,-,-,"Itaúsa (40%), Grupo Ligna (20%)",Tablemac S.A.,DXCO3 BZ,DXCO3 SA,,,"Brazil (São Paulo, Minas Gerais, Rio Grande do Sul), Colombia (Caldas, Antioquia)",https://api.mziq.com/mzfilemanager/v2/d/91f4a038-dddb-40a9-95b2-7a436386019c/5db402a4-9fc4-9be2-d3c6-931a93bf19fc?origin=2,2022
Dexco (formerly Duratex),Jul-20,75.8,73.37,80.55,78.67,82.81,69.01,81.12,16.37,38.54,26.21,-,-,-,-,-,-,-,-,-,-,"Itaúsa (40%), Grupo Ligna (20%)",Tablemac S.A.,DXCO3 BZ,DXCO3 SA,,,"Brazil (São Paulo, Minas Gerais, Rio Grande do Sul), Colombia (Caldas, Antioquia)",https://api.mziq.com/mzfilemanager/v2/d/91f4a038-dddb-40a9-95b2-7a436386019c/5db402a4-9fc4-9be2-d3c6-931a93bf19fc?origin=2,2022
Dexco (formerly Duratex),Jul-19,65.6,63.75,67.76,61.11,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,"Itaúsa (40%), Grupo Ligna (20%)",Tablemac S.A.,DXCO3 BZ,DXCO3 SA,,,"Brazil (São Paulo, Minas Gerais, Rio Grande do Sul), Colombia (Caldas, Antioquia)",https://api.mziq.com/mzfilemanager/v2/d/91f4a038-dddb-40a9-95b2-7a436386019c/5db402a4-9fc4-9be2-d3c6-931a93bf19fc?origin=2,2022
Dexco (formerly Duratex),Jul-18,59.8,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,"Itaúsa (40%), Grupo Ligna (20%)",Tablemac S.A.,DXCO3 BZ,DXCO3 SA,,,"Brazil (São Paulo, Minas Gerais, Rio Grande do Sul), Colombia (Caldas, Antioquia)",https://api.mziq.com/mzfilemanager/v2/d/91f4a038-dddb-40a9-95b2-7a436386019c/5db402a4-9fc4-9be2-d3c6-931a93bf19fc?origin=2,2022
Dexco (formerly Duratex),Nov-17,57.5,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,"Itaúsa (40%), Grupo Ligna (20%)",Tablemac S.A.,DXCO3 BZ,DXCO3 SA,,,"Brazil (São Paulo, Minas Gerais, Rio Grande do Sul), Colombia (Caldas, Antioquia)",https://api.mziq.com/mzfilemanager/v2/d/91f4a038-dddb-40a9-95b2-7a436386019c/5db402a4-9fc4-9be2-d3c6-931a93bf19fc?origin=2,2022
Dino & Fils,Aug-23,4.8,4.5,6.69,15.23,7.89,0,8.58,0.76,7.82,0,0,19.9,0,0,8.3,0,0,3.3,0,11.1,,,Private company,Private company,,,Cameroon,,
Dino & Fils,Aug-22,5.1,4.32,6.11,17.48,6.76,0,10.06,0.77,9.29,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,Cameroon,,
Dino & Fils,Jun-21,4.1,3.64,5.38,13.73,5.71,0,8.26,0,8.26,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,Cameroon,,
Dino & Fils,Jul-20,5.8,4.68,6.78,19.81,5.71,1.35,11.19,11.19,0,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,Cameroon,,
Dino & Fils,Jul-19,3.5,2.72,2.98,5.26,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,Cameroon,,
Eldorado Brasil Celulose,Aug-23,51.8,46.11,58,58.85,74.24,38.82,55.8,19.23,8.18,28.38,83.3,69.1,47.3,41.6,31.8,36.4,41.6,61.1,34.4,75,"J&F Investimentos S.A. (50.59%), CA Investment (Brazil) S.A. (49.41%)",,Private company,Private company,,,"Brazil (Mato Grosso do Sul, Mato Grosso, São Paulo)",https://www.eldoradobrasil.com.br/wp-content/uploads/2023/05/2022_RELATORIO_DE_SUSTENTABILIDADE_FINAL-2.pdf,2022
Eldorado Brasil Celulose,Aug-22,47.6,43.88,51.46,56.03,60.94,38.67,51.77,19.75,6.67,25.35,-,-,-,-,-,-,-,-,-,-,"J&F Investimentos S.A. (50.59%), CA Investment (Brazil) S.A. (49.41%)",,Private company,Private company,,,"Brazil (Mato Grosso do Sul, Mato Grosso, São Paulo)",https://www.eldoradobrasil.com.br/wp-content/uploads/2023/05/2022_RELATORIO_DE_SUSTENTABILIDADE_FINAL-2.pdf,2022
