Company,Date,total_score,env_score,soc_score,gov_score,orga_score,policy_score,practice_score,practice_self_score,practice_ext_score,practice_cert_score,sust_policy_score,landbank_score,cert_standards_score,def_biodiv_score,hcv_hcs_score,soils_fire_score,water_chemicals_score,community_land_labour_score,smallholders_suppliers_score,gov_grievance_score,Parent company,Subsidiaries,Bloomberg ticker,Thomson Reuters ticker,Sedol,RSPO Member,Location,Sustainability Report,SR Year
Biopalma da Amazônia S.A.,Oct-19,13.3,11.23,12.12,7.84,13.75,17.09,9.09,9.09,0,0,-,-,-,-,-,-,-,-,-,-,Vale Group,,Private,,,No,Brazil (Pará),https://www.biopalma.com.br/pdf/relatorio-sustentabilidade-2016.pdf,2016
Biopalma da Amazônia S.A.,Nov-18,24.3,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Vale Group,,Private,,,No,Brazil (Pará),https://www.biopalma.com.br/pdf/relatorio-sustentabilidade-2016.pdf,2016
ENI SpA,Nov-20,42.8,21.53,39.53,40.63,57.14,44.9,31.76,23.65,8.11,0,-,-,-,-,-,-,-,-,-,-,,Eni Trading & Shipping,ENI IM,ENI.MI,B0ZNKV4,No,Italy (Venice),https://www.eni.com/assets/documents/eng/just-transition/2019/Eni-for-2019-Sustainability-performance.pdf,2019
ENI SpA,Oct-19,28.3,14.29,28.74,26.83,42.86,32.76,15.12,12.79,2.33,0,-,-,-,-,-,-,-,-,-,-,,Eni Trading & Shipping,ENI IM,ENI.MI,B0ZNKV4,No,Italy (Venice),https://www.eni.com/assets/documents/eng/just-transition/2019/Eni-for-2019-Sustainability-performance.pdf,2019
Jaya Tiasa Holdings Bhd,Nov-20,21.7,17.08,21.94,18.24,36.76,21.53,13.52,6.15,1.23,6.15,-,-,-,-,-,-,-,-,-,-,Rimbunan Hijau Group,,JT MK,JTIA.KL,6825531,No,Malaysia (Sarawak),http://jayatiasa.listedcompany.com/misc/ar2018.pdf,2018
Jaya Tiasa Holdings Bhd,Oct-19,21.9,17.06,22.67,17.05,41.43,20.78,13.54,12.15,1.39,0,-,-,-,-,-,-,-,-,-,-,Rimbunan Hijau Group,,JT MK,JTIA.KL,6825531,No,Malaysia (Sarawak),http://jayatiasa.listedcompany.com/misc/ar2018.pdf,2018
Jaya Tiasa Holdings Bhd,Nov-18,16.7,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Rimbunan Hijau Group,,JT MK,JTIA.KL,6825531,No,Malaysia (Sarawak),http://jayatiasa.listedcompany.com/misc/ar2018.pdf,2018
Jaya Tiasa Holdings Bhd,Nov-17,13.8,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Rimbunan Hijau Group,,JT MK,JTIA.KL,6825531,No,Malaysia (Sarawak),http://jayatiasa.listedcompany.com/misc/ar2018.pdf,2018
Jaya Tiasa Holdings Bhd,Jun-17,10,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Rimbunan Hijau Group,,JT MK,JTIA.KL,6825531,No,Malaysia (Sarawak),http://jayatiasa.listedcompany.com/misc/ar2018.pdf,2018
Jaya Tiasa Holdings Bhd,Oct-16,8.5,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Rimbunan Hijau Group,,JT MK,JTIA.KL,6825531,No,Malaysia (Sarawak),http://jayatiasa.listedcompany.com/misc/ar2018.pdf,2018
Jaya Tiasa Holdings Bhd,May-16,8.9,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Rimbunan Hijau Group,,JT MK,JTIA.KL,6825531,No,Malaysia (Sarawak),http://jayatiasa.listedcompany.com/misc/ar2018.pdf,2018
Jaya Tiasa Holdings Bhd,Oct-15,7.1,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Rimbunan Hijau Group,,JT MK,JTIA.KL,6825531,No,Malaysia (Sarawak),http://jayatiasa.listedcompany.com/misc/ar2018.pdf,2018
Jaya Tiasa Holdings Bhd,Jul-15,7.3,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Rimbunan Hijau Group,,JT MK,JTIA.KL,6825531,No,Malaysia (Sarawak),http://jayatiasa.listedcompany.com/misc/ar2018.pdf,2018
Jaya Tiasa Holdings Bhd,Apr-15,7.3,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Rimbunan Hijau Group,,JT MK,JTIA.KL,6825531,No,Malaysia (Sarawak),http://jayatiasa.listedcompany.com/misc/ar2018.pdf,2018
Jaya Tiasa Holdings Bhd,Jan-15,7.3,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Rimbunan Hijau Group,,JT MK,JTIA.KL,6825531,No,Malaysia (Sarawak),http://jayatiasa.listedcompany.com/misc/ar2018.pdf,2018
Jaya Tiasa Holdings Bhd,Oct-14,7.3,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Rimbunan Hijau Group,,JT MK,JTIA.KL,6825531,No,Malaysia (Sarawak),http://jayatiasa.listedcompany.com/misc/ar2018.pdf,2018
Jaya Tiasa Holdings Bhd,Jun-14,7.3,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Rimbunan Hijau Group,,JT MK,JTIA.KL,6825531,No,Malaysia (Sarawak),http://jayatiasa.listedcompany.com/misc/ar2018.pdf,2018
LLC KRC EFKO-Kaskad,Nov-20,29.9,30.56,29.73,23.75,4.76,52.04,14.86,6.76,8.11,0,-,-,-,-,-,-,-,-,-,-,,,Private,,,Yes,Russia,,
LLC KRC EFKO-Kaskad,Oct-19,19.7,16.43,22.99,24.39,7.14,6.03,44.19,0,11.63,32.56,-,-,-,-,-,-,-,-,-,-,,,Private,,,Yes,Russia,,
New Britain Palm Oil Ltd,Nov-20,94.4,93.29,97.58,89.58,98.21,97.22,89.3,20.9,45.08,23.31,-,-,-,-,-,-,-,-,-,-,Sime Darby Plantation Sdn Bhd,,SIME MK,,,Yes,"Papua New Guinea, Solomon Islands",http://www.nbpol.com.pg/?page_id=231,2017
New Britain Palm Oil Ltd,Oct-19,89.9,88.51,91.3,79.76,91.94,94.81,83.68,14.24,33.33,36.11,-,-,-,-,-,-,-,-,-,-,Sime Darby Plantation Sdn Bhd,,SIME MK,,,Yes,"Papua New Guinea, Solomon Islands",http://www.nbpol.com.pg/?page_id=231,2017
New Britain Palm Oil Ltd,Nov-18,96,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Sime Darby Plantation Sdn Bhd,,SIME MK,,,Yes,"Papua New Guinea, Solomon Islands",http://www.nbpol.com.pg/?page_id=231,2017
New Britain Palm Oil Ltd,Nov-17,93.8,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Sime Darby Plantation Sdn Bhd,,SIME MK,,,Yes,"Papua New Guinea, Solomon Islands",http://www.nbpol.com.pg/?page_id=231,2017
New Britain Palm Oil Ltd,Jun-17,86.8,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Sime Darby Plantation Sdn Bhd,,SIME MK,,,Yes,"Papua New Guinea, Solomon Islands",http://www.nbpol.com.pg/?page_id=231,2017
New Britain Palm Oil Ltd,Oct-16,88.9,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Sime Darby Plantation Sdn Bhd,,SIME MK,,,Yes,"Papua New Guinea, Solomon Islands",http://www.nbpol.com.pg/?page_id=231,2017
New Britain Palm Oil Ltd,May-16,88.2,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Sime Darby Plantation Sdn Bhd,,SIME MK,,,Yes,"Papua New Guinea, Solomon Islands",http://www.nbpol.com.pg/?page_id=231,2017
New Britain Palm Oil Ltd,Oct-15,86,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Sime Darby Plantation Sdn Bhd,,SIME MK,,,Yes,"Papua New Guinea, Solomon Islands",http://www.nbpol.com.pg/?page_id=231,2017
New Britain Palm Oil Ltd,Jul-15,83.6,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Sime Darby Plantation Sdn Bhd,,SIME MK,,,Yes,"Papua New Guinea, Solomon Islands",http://www.nbpol.com.pg/?page_id=231,2017
New Britain Palm Oil Ltd,Apr-15,83.6,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Sime Darby Plantation Sdn Bhd,,SIME MK,,,Yes,"Papua New Guinea, Solomon Islands",http://www.nbpol.com.pg/?page_id=231,2017
New Britain Palm Oil Ltd,Jan-15,83.6,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Sime Darby Plantation Sdn Bhd,,SIME MK,,,Yes,"Papua New Guinea, Solomon Islands",http://www.nbpol.com.pg/?page_id=231,2017
New Britain Palm Oil Ltd,Oct-14,83.6,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Sime Darby Plantation Sdn Bhd,,SIME MK,,,Yes,"Papua New Guinea, Solomon Islands",http://www.nbpol.com.pg/?page_id=231,2017
New Britain Palm Oil Ltd,Jun-14,81.8,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Sime Darby Plantation Sdn Bhd,,SIME MK,,,Yes,"Papua New Guinea, Solomon Islands",http://www.nbpol.com.pg/?page_id=231,2017
Reforestadora de Palmas de el Peten S.A. (REPSA),Nov-20,68.5,62.02,70.78,57.03,75.86,80,48,20.5,14,13.5,-,-,-,-,-,-,-,-,-,-,Grupo HAME,,Private,,,No,Guatemala (Petén),https://repsa.com.gt/wp-content/uploads/2020/07/Sustainability-report-HAME-VF.pdf,2020
Reforestadora de Palmas de el Peten S.A. (REPSA),Oct-19,54,48.89,53.13,44.7,54.84,67.57,37.89,21.09,16.8,0,-,-,-,-,-,-,-,-,-,-,Grupo HAME,,Private,,,No,Guatemala (Petén),https://repsa.com.gt/wp-content/uploads/2020/07/Sustainability-report-HAME-VF.pdf,2020
Reforestadora de Palmas de el Peten S.A. (REPSA),Nov-18,38.9,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Grupo HAME,,Private,,,No,Guatemala (Petén),https://repsa.com.gt/wp-content/uploads/2020/07/Sustainability-report-HAME-VF.pdf,2020
K Global Ventures Sdn Bhd,Oct-19,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private,,,No,,,
PTT Green Energy Pte Ltd,Oct-19,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,PTT Group,,Private,,,No,Thailand,,
Siva Group,Oct-19,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private,,,No,Indonesia,,
Synergy Oil Nusantara PT (PT SON),Oct-19,7.1,3.97,9.36,9.81,2.63,4.43,11.75,0,2.56,9.19,-,-,-,-,-,-,-,-,-,-,,,Private,,,Yes,Indonesia,,
